Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,This data was collected by keeping the laptop in the original position with no alteration and streaming a video on a cellphone near the laptop.
548,29.9939075,[1C3E84 94D0B9],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 220 dBm, Rate = Unknown, SSID = BroadCast SSID",
549,30.0760883,[24DEC6 11EF61],[*BROADCAST],220 (0xDC),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 220 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
550,30.1784141,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
551,30.2808720,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
552,30.3759709,[C62AED 262CE2],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
553,30.3873440,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
554,30.4858256,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
555,30.4898301,[C62AED 262CE2],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
556,30.5442150,[C62AED 262CE2],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
557,30.5880338,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
558,30.6614343,[C62AED 262CE2],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
559,30.6925526,[24DEC6 11EF61],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
560,30.7496620,[80000B C94267],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID",
561,30.7506751,[80000B C94267],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = tamulink-wpa",
562,30.7519675,[80000B C94267],[*BROADCAST],219 (0xDB),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 219 dBm, Rate = Unknown, SSID = BroadCast SSID",
563,30.7929698,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
564,30.8939835,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
565,30.9045487,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
566,30.9257993,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
567,30.9310522,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa",
568,30.9319640,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
569,30.9978309,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
570,31.1000147,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
571,31.1326337,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
572,31.1365441,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa",
573,31.1446003,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
574,31.2026279,[24DEC6 11EF61],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
575,31.3036079,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = BroadCast SSID",
576,31.3046026,[80000B C94267],[*BROADCAST],218 (0xDA),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 218 dBm, Rate = Unknown, SSID = tamulink-wpa",
577,31.3052514,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
578,31.3071805,[80000B C94267],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID",
579,31.4073689,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
580,31.7145935,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
581,31.8169368,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
582,31.9035779,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
583,31.9194653,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
584,31.9416375,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
585,31.9875535,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
586,32.0217903,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
587,32.0256888,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
588,32.0709458,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
589,32.1085785,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
590,32.1242521,[24DEC6 11EF61],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 217 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
591,32.1760654,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
592,32.2136400,[9801A7 951843],[*BROADCAST],217 (0xD9),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 217 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
593,32.2265099,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
594,32.2586695,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
595,32.2962030,[9801A7 951843],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 8",
596,32.3304595,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
597,32.3438489,[3A8ACE BC4A8E],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
598,32.3995822,[3A8ACE BC4A8E],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
599,32.4314027,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
600,32.4558940,[3A8ACE BC4A8E],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
601,32.5109631,[3A8ACE BC4A8E],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
602,32.5338042,[24DEC6 11EF61],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
603,32.5624489,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
604,32.5707039,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
605,32.5715549,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
606,32.5928132,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
607,32.5977253,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = tamulink-wpa",
608,32.6028546,[80000B C94474],[*BROADCAST],216 (0xD8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 216 dBm, Rate = Unknown, SSID = BroadCast SSID",
609,32.7384134,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
610,32.7840078,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
611,32.7894579,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
612,32.7904637,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
613,32.8409184,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
614,32.9433233,[24DEC6 11EF61],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
615,32.9603371,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
616,32.9668589,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
617,32.9772150,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
618,32.9782075,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = tamulink-wpa",
619,32.9825649,[80000B C94474],[*BROADCAST],215 (0xD7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 215 dBm, Rate = Unknown, SSID = BroadCast SSID",
